hsa-miR-21	hsa-miR-27a	hsa-miR-23a	hsa-miR-106b	hsa-miR-25	hsa-miR-93	hsa-miR-15a	hsa-miR-155	hsa-miR-92b	hsa-miR-17-3p	hsa-miR-141	hsa-let-7i	type	patientID
15.09360027313232	10.79870605468750	10.62745666503906	12.12194824218750	11.13300037384033	9.12128829956055	10.46018123626709	8.68251419067383	7.81917715072632	7.95251560211182	6.62542104721069	10.27706718444824	GBM	TCGA-02-0271-01A-01T-0283-07
14.88663673400879	11.45159435272217	11.02476596832275	11.17869663238525	10.01457118988037	8.91157817840576	10.85266780853271	9.97898006439209	8.40757369995117	8.12222194671631	6.08388519287109	11.11162090301514	GBM	TCGA-08-0525-01A-01T-0283-07
14.64594936370850	9.33227157592773	9.58734226226807	11.18139743804932	10.58081054687500	8.55748558044434	9.52379131317139	9.36074924468994	7.95549678802490	7.58202219009399	6.42736864089966	10.93460273742676	GBM	TCGA-02-0330-01A-01T-0283-07
13.01814365386963	10.03549575805664	9.97786808013916	10.87318325042725	11.02336692810059	9.10976791381836	9.64590740203857	9.04209232330322	8.79296684265137	8.29734325408936	6.14368009567261	11.25809860229492	GBM	TCGA-27-1833-01A-01T-0599-07
15.44581413269043	10.40356349945068	10.50304508209229	9.98882579803467	8.77037525177002	8.07759857177734	9.44370365142822	8.93268775939941	7.68468046188354	7.39273548126221	6.43396711349487	10.32391071319580	GBM	TCGA-27-2527-01A-01T-0792-07
14.79662513732910	9.83785438537598	10.07501888275146	10.67630481719971	9.24223041534424	9.02128982543945	9.88424968719482	8.61233520507812	8.11385536193848	7.50285911560059	5.90291452407837	10.72577953338623	GBM	TCGA-12-1088-01A-01T-0525-07
14.87866210937500	10.28438091278076	10.17209815979004	10.27134990692139	9.19944858551025	8.18094444274902	9.24245643615723	8.08045005798340	7.51427173614502	7.41530942916870	6.20976305007935	10.43664550781250	GBM	TCGA-12-0656-01A-01T-0341-07
13.37081813812256	10.07664012908936	9.79819583892822	10.79991912841797	9.76012039184570	8.73437881469727	9.75982093811035	8.47077560424805	8.48306846618652	7.87073516845703	5.98089790344238	10.38676071166992	GBM	TCGA-06-2563-01A-01T-0792-07
13.53264617919922	10.86950969696045	10.90861320495605	10.84360885620117	9.77195835113525	8.57447052001953	9.96691703796387	8.79637336730957	8.42376708984375	8.44738769531250	6.08834362030029	10.91386318206787	GBM	TCGA-06-2565-01A-01T-0792-07
14.74244308471680	11.02541351318359	10.58131885528564	11.42104339599609	10.28558921813965	8.66059684753418	10.38142871856689	8.79706954956055	7.59190320968628	8.00309085845947	6.30993843078613	10.82285881042480	GBM	TCGA-06-0138-01A-01T-0230-07
14.58913516998291	9.49320411682129	9.66933536529541	11.26246547698975	9.88475799560547	8.95063495635986	9.10936927795410	8.33576488494873	7.20006179809570	7.56401920318604	6.28712081909180	10.34379768371582	GBM	TCGA-12-3644-01A-01T-0919-07
14.28883838653564	10.15670299530029	10.27979564666748	10.31345176696777	9.20337009429932	8.12943649291992	9.61694145202637	8.74057960510254	8.24153995513916	7.50057458877563	6.29456758499146	10.25962162017822	GBM	TCGA-16-0861-01A-01T-0391-07
11.35445022583008	8.94792747497559	10.29642105102539	11.12257099151611	9.89946079254150	8.51931953430176	7.47447443008423	7.23806381225586	9.45707225799561	8.30876064300537	6.33099555969238	9.71054553985596	GBM	TCGA-41-2572-01A-01T-1232-07
13.89446640014648	9.77827072143555	10.04962253570557	11.43641090393066	10.12464427947998	9.62028312683105	8.53104400634766	6.81917047500610	9.00558185577393	7.93718338012695	6.07017898559570	11.27640628814697	GBM	TCGA-27-2521-01A-01T-0792-07
14.54805660247803	10.84260177612305	10.65011310577393	11.46502685546875	10.50907325744629	9.25806427001953	9.43817806243896	9.29326915740967	9.78532886505127	8.01465892791748	6.22147893905640	10.90673732757568	GBM	TCGA-14-0783-01B-01T-0525-07
11.97366905212402	9.73598194122314	9.64796924591064	9.63935279846191	8.86192989349365	8.76393032073975	8.23181819915771	7.99542427062988	8.84386348724365	7.55614423751831	6.10624551773071	10.82593631744385	GBM	TCGA-06-0219-01A-01T-0230-07
14.37218856811523	10.38335800170898	10.17259502410889	10.79594326019287	10.22917461395264	9.02105045318604	10.22344017028809	9.38514995574951	8.24200534820557	7.80852174758911	6.14432907104492	12.05592823028564	GBM	TCGA-28-5209-01A-01T-1485-07
14.49904441833496	9.74912929534912	9.80738258361816	10.10668659210205	9.21197223663330	8.65346717834473	9.24828243255615	8.49641323089600	8.82268428802490	7.39776468276978	6.11111307144165	9.86412048339844	GBM	TCGA-06-0175-01A-01T-0283-07
14.17608833312988	10.17342472076416	9.96142196655273	11.24700069427490	9.95857048034668	8.47199821472168	9.52529525756836	9.80912780761719	8.48990535736084	7.57826328277588	6.33361768722534	10.00235080718994	GBM	TCGA-14-1034-01A-01T-0525-07
14.49541282653809	10.64585113525391	10.36792469024658	10.40086460113525	8.86471939086914	8.09631729125977	9.76076126098633	8.37679767608643	7.91995477676392	7.49683904647827	6.23879623413086	10.83067512512207	GBM	TCGA-02-0115-01A-01T-0195-07
14.50505542755127	9.90421676635742	9.83571815490723	11.71025371551514	10.65609836578369	9.35946083068848	10.09296607971191	10.55078315734863	9.14978694915771	8.89002418518066	6.10400581359863	11.26589775085449	GBM	TCGA-08-0375-01A-01T-0301-07
15.61076545715332	11.01047992706299	10.57374477386475	10.64565753936768	9.50076675415039	7.95452690124512	9.86353015899658	7.74648618698120	8.42922782897949	7.18799829483032	6.32936525344849	9.71390533447266	GBM	TCGA-06-0197-01A-02T-0230-07
12.79151916503906	10.95565128326416	10.76399993896484	10.46807765960693	8.84926509857178	8.49305438995361	9.98880672454834	9.31951618194580	8.58175849914551	8.05585193634033	6.21906948089600	11.50254440307617	GBM	TCGA-19-1388-01A-01T-0599-07
14.15176486968994	10.62783622741699	10.64281845092773	10.62815475463867	10.15494632720947	8.60943889617920	9.57003593444824	8.13035392761230	8.65822124481201	7.24166202545166	6.57734441757202	10.37858104705811	GBM	TCGA-27-1834-01A-01T-0599-07
14.60280132293701	10.64620780944824	10.62547206878662	10.83920669555664	9.87519168853760	8.72658061981201	9.58151435852051	7.72961568832397	7.95762729644775	7.36209917068481	6.19679927825928	10.39370346069336	GBM	TCGA-76-4934-01A-01T-1485-07
14.19549179077148	9.49954795837402	9.54664802551270	11.08132648468018	9.84187221527100	9.39946556091309	9.36243629455566	8.91707324981689	8.94071769714355	8.07646274566650	6.18486118316650	9.74056911468506	GBM	TCGA-06-0156-01A-01T-0230-07
12.12085247039795	10.54280185699463	10.20958805084229	10.23848819732666	9.17515563964844	8.08274745941162	9.69575405120850	8.57765007019043	8.86340045928955	7.73118495941162	6.23384237289429	10.60437965393066	GBM	TCGA-15-1446-01A-01T-0525-07
9.77239704132080	9.45529651641846	8.97019386291504	11.41838455200195	9.79147911071777	8.84816455841064	10.24806976318359	6.79408884048462	8.34911727905273	9.65989780426025	6.05833816528320	10.60682582855225	GBM	TCGA-14-4157-01A-01T-1232-07
14.00144195556641	9.99981975555420	9.83323478698730	11.00548553466797	10.34147930145264	9.50836467742920	8.74401760101318	8.10657596588135	9.22633457183838	7.44707632064819	6.07649564743042	11.12393569946289	GBM	TCGA-02-0099-01A-01T-0195-07
14.93360424041748	10.21978187561035	10.38884925842285	11.50299835205078	10.26308250427246	9.56825351715088	9.74985408782959	8.70292854309082	8.26486110687256	8.05772876739502	6.01401090621948	10.90815830230713	GBM	TCGA-27-2523-01A-01T-0792-07
13.65006256103516	9.87504386901855	9.65155124664307	10.77595138549805	9.91533088684082	9.15399074554443	9.99601840972900	8.53604888916016	8.39303112030029	7.85355329513550	6.57824039459229	11.21293640136719	GBM	TCGA-76-4925-01A-01T-1485-07
14.55903148651123	10.50745868682861	10.35189056396484	10.32581043243408	9.33938598632812	8.79794788360596	8.83377552032471	7.17787551879883	8.71969699859619	8.01195907592773	6.08595275878906	10.32779884338379	GBM	TCGA-06-0221-01A-01T-0230-07
13.47131538391113	11.03143596649170	10.91618251800537	10.38406467437744	9.25975418090820	8.05716419219971	9.06124210357666	8.24206638336182	9.40822887420654	7.46232652664185	6.29008722305298	10.85569286346436	GBM	TCGA-32-4719-01A-01T-1232-07
15.29798412322998	10.32785987854004	10.73509788513184	10.85229778289795	10.48522472381592	8.91228008270264	9.55669689178467	9.11570549011230	8.30840682983398	7.04711484909058	6.76087093353271	10.25210094451904	GBM	TCGA-32-2616-01A-01T-0919-07
13.74343585968018	8.85569477081299	9.22298145294189	9.77726650238037	9.67420196533203	8.43553924560547	8.29652023315430	9.14523792266846	7.72515249252319	7.36857461929321	6.15352296829224	10.40844440460205	GBM	TCGA-06-0210-01A-01T-0230-07
13.68557834625244	8.75563812255859	8.90873718261719	11.56752204895020	10.58135795593262	9.96079826354980	9.29081916809082	7.10536193847656	7.53751182556152	8.08208847045898	6.05837488174438	10.51355075836182	GBM	TCGA-06-0686-01A-01T-0341-07
11.63086318969727	9.44925403594971	9.48441600799561	11.07623100280762	9.63009357452393	9.04440689086914	9.66946029663086	7.29022264480591	8.95721530914307	7.96567630767822	6.09232664108276	12.48635005950928	GBM	TCGA-06-5417-01A-01T-1485-07
15.63079452514648	11.00422573089600	10.44375324249268	10.94405555725098	9.97638511657715	8.29542064666748	9.30050086975098	9.72646713256836	8.89809036254883	7.43905258178711	6.35659408569336	9.96533298492432	GBM	TCGA-02-0033-01A-01T-0179-07
13.92353820800781	9.62161731719971	9.73099899291992	10.90143489837646	10.01588439941406	9.17965984344482	9.68633270263672	8.01225376129150	8.07771492004395	8.53040122985840	6.20712089538574	10.06868457794189	GBM	TCGA-32-1976-01A-01T-0792-07
13.20528316497803	9.43399906158447	9.64098548889160	11.89901828765869	11.06862926483154	10.02726173400879	7.86959648132324	7.00950574874878	8.03618240356445	8.47053527832031	6.08422994613647	10.87691593170166	GBM	TCGA-14-1454-01A-01T-0525-07
13.07485389709473	8.98544597625732	8.88839530944824	11.84983825683594	9.27629947662354	9.79812812805176	8.97245788574219	7.43424272537231	7.54353952407837	8.57286357879639	6.09826755523682	9.88080215454102	GBM	TCGA-06-0241-01A-02T-0230-07
14.17556476593018	9.83577823638916	10.29465389251709	11.00448989868164	10.36670494079590	9.13499641418457	9.44569683074951	8.63736724853516	8.23279190063477	7.57373094558716	6.22204875946045	9.89854526519775	GBM	TCGA-14-1451-01A-01T-0525-07
14.41166210174561	10.45127105712891	10.47831630706787	10.64326477050781	9.86333560943604	8.40031623840332	9.22485828399658	8.49647903442383	8.16086769104004	7.97919845581055	6.31317520141602	10.58838176727295	GBM	TCGA-12-0778-01A-01T-0341-07
15.26901054382324	10.59203910827637	10.76667499542236	10.85250663757324	9.65055561065674	8.81512641906738	9.64658737182617	9.48543739318848	8.10644912719727	7.23498010635376	6.57321262359619	10.69656181335449	GBM	TCGA-19-1389-01A-01T-0599-07
15.43733692169189	10.68562221527100	10.78506374359131	10.16800594329834	9.29759216308594	8.38109493255615	9.47736835479736	9.08288574218750	7.82047080993652	7.29492521286011	6.45357990264893	9.91186046600342	GBM	TCGA-08-0512-01A-01T-0283-07
15.10240554809570	9.41711425781250	9.68018817901611	9.23311901092529	8.28002071380615	7.38811683654785	8.65951728820801	10.00569343566895	7.33041572570801	7.46906328201294	6.12668371200562	10.22656154632568	GBM	TCGA-06-0141-01A-01T-0213-07
13.45372772216797	11.46579551696777	10.18345260620117	9.83559417724609	9.41782379150391	8.13226413726807	9.34894847869873	8.52795600891113	10.18213748931885	8.39334964752197	6.20357704162598	11.90904903411865	GBM	TCGA-19-0964-01A-01T-0525-07
14.72739124298096	11.59316730499268	12.05265712738037	9.89831924438477	9.12429714202881	8.43146228790283	10.02762889862061	8.70265007019043	9.19215679168701	7.99203777313232	6.06969928741455	10.99210166931152	GBM	TCGA-14-1452-01A-01T-0525-07
15.71304702758789	10.85763454437256	10.67081165313721	11.50970649719238	10.07858085632324	8.86427021026611	10.26960754394531	8.51842594146729	7.14525461196899	7.62752580642700	6.33671045303345	11.18842220306396	GBM	TCGA-06-0159-01A-01T-0230-07
12.81379032135010	8.93785476684570	9.20973587036133	8.75506210327148	8.41468048095703	7.60895013809204	7.76262617111206	9.17763042449951	8.40088558197021	7.17533969879150	6.37470531463623	9.71140003204346	GBM	TCGA-06-0154-01A-02T-0230-07
15.23374462127686	10.38215732574463	10.48068332672119	10.53896045684814	9.40145206451416	8.60588264465332	9.58711814880371	9.57129764556885	8.21181392669678	7.60848808288574	6.31230211257935	10.97609806060791	GBM	TCGA-19-1790-01B-01T-1232-07
13.45981788635254	10.67128372192383	10.56929492950439	10.83232784271240	9.77759838104248	8.75413227081299	9.70020103454590	8.20062541961670	7.79674243927002	7.72829532623291	6.02844905853271	10.62764167785645	GBM	TCGA-12-0826-01A-01T-0391-07
14.83500766754150	10.18006324768066	10.78408336639404	10.61389446258545	10.20118808746338	8.38751888275146	9.63459396362305	8.45059680938721	8.38759422302246	6.99806976318359	6.16645717620850	10.51583099365234	GBM	TCGA-02-0054-01A-01T-0179-07
14.84681129455566	10.26650905609131	10.40793800354004	11.40435600280762	10.10833263397217	9.10377597808838	9.90253353118896	9.00660991668701	8.03592491149902	7.84730243682861	6.19396972656250	10.97606945037842	GBM	TCGA-32-1987-01A-01T-1232-07
14.34388446807861	9.73140048980713	10.17981433868408	10.02641105651855	9.85956001281738	8.46996402740479	8.69212818145752	9.08129787445068	9.24339103698730	7.29755496978760	6.25215768814087	10.95407772064209	GBM	TCGA-02-0070-01A-01T-0301-07
14.67056846618652	10.60193824768066	10.20988273620605	10.33050632476807	9.42727661132812	7.87392234802246	9.62506294250488	10.12681007385254	8.38434314727783	7.44015550613403	6.18476867675781	10.81882476806641	GBM	TCGA-26-5139-01A-01T-1485-07
14.07078361511230	10.23944377899170	10.65612983703613	10.92395019531250	10.45706367492676	8.98018836975098	10.23439502716064	8.85775852203369	8.28732585906982	8.01164627075195	6.03557968139648	11.09360790252686	GBM	TCGA-26-1443-01A-01T-0525-07
13.89878749847412	10.20114898681641	10.41697883605957	10.60648632049561	9.70487022399902	8.62935161590576	9.62952232360840	7.57339000701904	8.97947978973389	8.05726432800293	6.21724033355713	11.13810539245605	GBM	TCGA-16-1460-01A-01T-0599-07
14.36965370178223	10.37101459503174	10.48933315277100	10.56633472442627	9.84836673736572	9.06888484954834	8.84359455108643	9.65779685974121	8.46186351776123	7.74034547805786	6.22447586059570	10.06895637512207	GBM	TCGA-06-0143-01A-01T-0213-07
14.59854602813721	10.19275665283203	10.15871906280518	10.90114974975586	9.57631778717041	8.92299747467041	10.23654174804688	8.00808906555176	7.99858427047729	7.74971818923950	6.22469186782837	10.47242355346680	GBM	TCGA-06-1801-01A-02T-0599-07
14.97792243957520	10.22239494323730	10.29557609558105	10.95850944519043	9.65958786010742	9.13715934753418	8.69914245605469	8.77183151245117	8.12961292266846	7.69489860534668	6.14586162567139	10.15499591827393	GBM	TCGA-06-0166-01A-01T-0230-07
13.30079936981201	9.96658039093018	10.15449810028076	10.36607360839844	9.67161273956299	8.76499271392822	9.51036548614502	8.05562782287598	9.42087268829346	7.42090368270874	6.16455554962158	10.38140583038330	GBM	TCGA-06-0145-01A-05T-0213-07
13.26788425445557	10.13519191741943	9.55493164062500	11.46644687652588	10.21815109252930	9.18508338928223	10.20367527008057	9.56633186340332	8.56715011596680	7.98636484146118	6.07255077362061	11.06440639495850	GBM	TCGA-02-0260-01A-03T-0283-07
16.09891319274902	10.24726390838623	9.82966423034668	10.90644836425781	10.07016658782959	8.84929084777832	9.83237552642822	7.72807312011719	8.24833011627197	7.71411991119385	6.04153966903687	9.62426280975342	GBM	TCGA-16-1048-01B-01T-1232-07
14.29860401153564	10.30554103851318	10.19699764251709	10.79094696044922	10.05167198181152	8.97544479370117	10.61094951629639	8.50295925140381	9.29772758483887	8.09603500366211	5.97251558303833	11.12292003631592	GBM	TCGA-02-0009-01A-01T-0179-07
14.06159591674805	11.06728076934814	11.34803009033203	10.56027412414551	10.01621532440186	8.61719131469727	10.21836090087891	10.38334178924561	9.15936279296875	8.13548374176025	6.15880537033081	9.07512474060059	GBM	TCGA-02-0007-01A-01T-0179-07
13.41176319122314	10.30005073547363	10.30570411682129	10.54809761047363	9.80326652526855	8.44347286224365	10.14877796173096	8.82586288452148	8.55686950683594	7.32729816436768	6.10461568832397	10.95172309875488	GBM	TCGA-12-0772-01A-01T-0341-07
14.03590869903564	11.57045650482178	11.46214675903320	10.50133037567139	9.76912403106689	9.05172252655029	9.29916667938232	8.63176918029785	8.53623294830322	7.50535440444946	6.16218805313110	11.31873607635498	GBM	TCGA-06-0174-01A-01T-0230-07
10.85856723785400	10.61659717559814	10.59509181976318	10.09384632110596	9.16060638427734	8.34922885894775	9.77083206176758	8.43800926208496	8.65492343902588	7.79587554931641	6.14438056945801	11.60939884185791	GBM	TCGA-19-1789-01A-01T-0599-07
10.85351371765137	9.82968616485596	10.07616138458252	11.05380535125732	9.95359706878662	9.20262813568115	10.16534900665283	8.61174392700195	9.58343124389648	8.46919536590576	6.27741575241089	10.86428070068359	GBM	TCGA-19-1791-01A-01T-0599-07
15.67626476287842	10.67828273773193	10.74203491210938	10.55208873748779	9.71144962310791	8.48313617706299	9.82938766479492	10.11329269409180	8.13651371002197	7.81852912902832	6.01886749267578	10.62708950042725	GBM	TCGA-14-0789-01A-01T-0391-07
13.82616043090820	11.12118244171143	11.37630558013916	10.90381622314453	10.24323177337646	8.80584430694580	9.60618877410889	9.84159183502197	8.52751064300537	8.27220439910889	6.10383605957031	11.92641639709473	GBM	TCGA-06-0187-01A-01T-0230-07
15.17370891571045	11.01271438598633	10.96226882934570	11.51234531402588	10.51142597198486	9.30984401702881	9.73327445983887	8.69025421142578	9.67649936676025	8.50247287750244	6.16743469238281	10.54758548736572	GBM	TCGA-12-0619-01A-01T-0309-07
14.65898609161377	9.61227989196777	9.88915824890137	9.91300487518311	9.54612731933594	7.81861543655396	8.95676803588867	8.78085899353027	6.74798583984375	6.74834346771240	6.33642911911011	9.72409152984619	GBM	TCGA-12-1602-01A-01T-0599-07
11.92848491668701	9.39088630676270	9.24063014984131	10.76061344146729	9.60983180999756	8.46652030944824	9.94411277770996	8.45541191101074	8.09945869445801	8.70028495788574	6.25463056564331	10.15297412872314	GBM	TCGA-12-1597-01B-01T-0919-07
14.34588336944580	10.02029132843018	9.83970451354980	10.97962188720703	10.27530002593994	9.03316593170166	9.21686935424805	8.66642093658447	8.46801662445068	7.43064260482788	6.05691623687744	10.78059959411621	GBM	TCGA-28-1755-01A-01T-0599-07
14.80597114562988	10.35582351684570	10.62762546539307	10.57228946685791	9.70914554595947	8.84714031219482	9.77848815917969	8.23612689971924	7.82375669479370	7.72851800918579	6.30565547943115	9.79665565490723	GBM	TCGA-26-1438-01A-01T-0525-07
15.87861537933350	10.78660392761230	10.68122100830078	10.45295238494873	9.48774528503418	8.45240211486816	9.87875556945801	8.79572963714600	8.18215179443359	7.56256723403931	6.16876077651978	10.76473331451416	GBM	TCGA-28-2513-01A-01T-0792-07
14.34926414489746	9.82753658294678	9.55175209045410	12.03143119812012	10.91305828094482	9.76228141784668	10.23480987548828	7.91628217697144	7.48870801925659	8.27521324157715	6.14696311950684	10.53950977325439	GBM	TCGA-06-0158-01A-01T-0230-07
13.71889686584473	10.62259769439697	9.81982040405273	10.19863319396973	8.85178852081299	8.31193447113037	9.18177413940430	8.46469306945801	8.41813755035400	7.57751989364624	6.51214218139648	10.85257339477539	GBM	TCGA-06-0162-01A-01T-0283-07
13.22016716003418	9.31483459472656	9.51695060729980	11.48455905914307	10.38330173492432	9.53022861480713	10.35998153686523	7.98216533660889	8.83963680267334	8.10915088653564	5.99500370025635	11.42231464385986	GBM	TCGA-12-0821-01A-01T-0391-07
13.91671180725098	10.46447372436523	10.86324882507324	10.54131221771240	9.77406501770020	8.82349300384521	10.11306953430176	7.69774627685547	9.21855926513672	7.64482498168945	6.14280223846436	10.78747749328613	GBM	TCGA-26-1440-01A-01T-0525-07
14.72756767272949	10.58291625976562	10.62839508056641	10.30093860626221	9.39355564117432	8.62176227569580	9.66591262817383	8.51750564575195	8.74361515045166	7.82493448257446	6.34555244445801	10.25423526763916	GBM	TCGA-08-0346-01A-01T-0301-07
17.28770256042480	10.99440670013428	10.68640613555908	10.68899822235107	9.76600170135498	8.85307598114014	9.75231552124023	8.62041473388672	8.34411716461182	7.65751218795776	6.78722906112671	9.77563190460205	GBM	TCGA-32-4209-01A-01T-1232-07
15.38206386566162	10.56604290008545	10.63277912139893	11.30405521392822	10.43021297454834	9.07632732391357	9.75854301452637	8.11799144744873	8.59420394897461	7.94962596893311	6.98208904266357	10.56415557861328	GBM	TCGA-28-2509-01A-01T-0792-07
13.77634143829346	9.15912914276123	9.09956741333008	11.35041046142578	9.67148303985596	9.29988765716553	9.84943675994873	7.81934976577759	8.04298114776611	8.65878582000732	6.14733314514160	11.57964897155762	GBM	TCGA-02-0026-01B-01T-0301-07
14.24027252197266	10.21320438385010	10.61962509155273	8.23048782348633	8.40717887878418	7.20455598831177	8.49919795989990	8.90516662597656	8.96774768829346	6.87577295303345	6.20340156555176	9.83255481719971	GBM	TCGA-02-0111-01A-01T-0283-07
14.31784057617188	10.78292274475098	10.93415927886963	10.23841094970703	10.15966987609863	8.52535629272461	8.73683738708496	8.97678089141846	7.70122814178467	7.85276937484741	6.05458784103394	10.95345211029053	GBM	TCGA-06-0190-01A-01T-0230-07
14.67334461212158	9.79692554473877	9.71704292297363	10.90159797668457	10.31075286865234	9.13607025146484	9.05141353607178	9.09668064117432	6.86152029037476	7.96484279632568	6.25973939895630	9.43249988555908	GBM	TCGA-12-0616-01A-01T-0309-07
13.94050407409668	9.18744373321533	9.14811611175537	10.60181140899658	9.80087280273438	8.55128669738770	9.54434013366699	8.37634181976318	7.76996183395386	7.35527849197388	5.99383449554443	10.52594089508057	GBM	TCGA-26-5135-01A-01T-1485-07
14.66101264953613	10.53664112091064	10.35694885253906	10.97617149353027	10.20033264160156	9.18375492095947	10.20542144775391	8.57434368133545	8.45480251312256	7.74513292312622	6.13772964477539	11.17241191864014	GBM	TCGA-06-0879-01A-01T-0391-07
13.58191585540771	9.84129238128662	9.52606105804443	11.20938014984131	10.29678249359131	9.18660545349121	9.76513862609863	8.62856006622314	8.21873188018799	8.78599929809570	5.95875167846680	11.90018653869629	GBM	TCGA-12-3653-01A-01T-0919-07
14.34987449645996	9.69211196899414	9.50144100189209	11.05099773406982	10.05884933471680	9.23338413238525	9.75224399566650	9.23154449462891	8.34605503082275	7.94540643692017	6.24510717391968	9.64806842803955	GBM	TCGA-19-2624-01A-01T-0919-07
14.95049953460693	10.42165565490723	10.22839355468750	11.41553211212158	10.06794929504395	9.27401351928711	9.15132617950439	8.71012783050537	8.55324554443359	7.42295265197754	6.20495223999023	10.87544059753418	GBM	TCGA-12-0828-01A-01T-0391-07
14.94612026214600	10.67786502838135	10.66026210784912	10.40017032623291	9.61739253997803	8.53227043151855	9.23846244812012	9.24458885192871	8.28083324432373	7.67424488067627	6.32657194137573	10.43099498748779	GBM	TCGA-28-2502-01B-01T-0792-07
14.55560016632080	9.31132698059082	9.19511032104492	11.04922008514404	9.73077964782715	9.10310077667236	9.27836132049561	7.63716316223145	7.40996980667114	8.12061500549316	6.09389781951904	10.65084743499756	GBM	TCGA-08-0348-01A-01T-0301-07
13.94772624969482	10.05933570861816	9.87097167968750	11.04709243774414	10.25741386413574	9.39408874511719	9.53137207031250	8.57511043548584	7.91053342819214	7.89282560348511	6.08136749267578	11.17330741882324	GBM	TCGA-12-0688-01A-02T-0341-07
14.41290855407715	10.05308532714844	10.04622459411621	10.52449131011963	9.58692550659180	7.90889024734497	10.09976673126221	8.12903404235840	6.99723196029663	7.56096792221069	6.10426521301270	10.41333484649658	GBM	TCGA-32-1982-01A-01T-0792-07
13.65957450866699	9.05258083343506	9.00150680541992	10.96678352355957	9.52919292449951	8.81198406219482	9.18505096435547	8.26501846313477	7.76223087310791	7.15174531936646	6.09477090835571	10.35820865631104	GBM	TCGA-28-5219-01A-01T-1485-07
14.54642295837402	10.19493770599365	10.44751358032227	11.46938610076904	10.76660633087158	9.20082283020020	9.41717624664307	9.12558555603027	9.07694816589355	8.61661529541016	6.06598997116089	10.82708930969238	GBM	TCGA-12-1598-01A-01T-0599-07
15.01427268981934	10.17875671386719	10.33669948577881	11.20839691162109	9.44446086883545	9.23080444335938	10.15099334716797	8.02860355377197	8.39849948883057	8.24500656127930	6.10748243331909	10.03394412994385	GBM	TCGA-06-0410-01A-01T-0283-07
14.82147502899170	10.16766452789307	10.16184043884277	10.84407997131348	9.98842716217041	9.04701995849609	9.72445201873779	8.85256481170654	7.86909055709839	7.56954479217529	6.72144079208374	10.31407928466797	GBM	TCGA-28-1753-01A-01T-0792-07
13.30293655395508	10.20179653167725	9.98176956176758	11.36575031280518	10.10731124877930	9.07727050781250	9.85064029693604	8.59926319122314	8.52968311309814	7.82745504379272	6.37435579299927	10.91652584075928	GBM	TCGA-06-2567-01A-01T-0792-07
14.73105335235596	10.07141113281250	10.17395591735840	10.74730110168457	9.44498920440674	8.36361980438232	8.79236030578613	8.53579521179199	8.51550197601318	7.50207662582397	6.57582759857178	10.23795986175537	GBM	TCGA-06-0939-01A-01T-1232-07
14.40769386291504	10.43616294860840	10.68927288055420	10.82339096069336	9.80890083312988	8.93780708312988	9.73408603668213	7.23908424377441	7.91382598876953	8.14807796478271	6.52132272720337	11.22732353210449	GBM	TCGA-26-5133-01A-01T-1485-07
11.59639835357666	9.15361022949219	9.34983539581299	10.03458309173584	9.15416336059570	8.35862064361572	8.91639041900635	6.72680950164795	8.37806224822998	7.65027189254761	6.14801788330078	10.05004692077637	GBM	TCGA-19-1788-01A-01T-0656-07
13.59062767028809	9.46368598937988	9.33703422546387	11.61125373840332	10.24704074859619	9.55600929260254	9.95544815063477	7.79884529113770	7.36169767379761	8.45399856567383	6.08018684387207	10.89402961730957	GBM	TCGA-06-0648-01A-01T-0309-07
14.25579071044922	8.75611305236816	8.98913764953613	11.62549495697021	10.83012104034424	9.95892715454102	8.62021160125732	7.28624391555786	7.44227075576782	7.22357463836670	6.43672466278076	10.46080493927002	GBM	TCGA-14-0865-01B-01T-0656-07
14.51064491271973	10.20586681365967	10.19651222229004	10.73331165313721	10.08860397338867	8.32449913024902	9.31022930145264	9.28609657287598	8.88772392272949	7.40395498275757	6.48005437850952	11.27302265167236	GBM	TCGA-02-0079-01A-01T-0309-07
14.82557106018066	10.17384052276611	9.95910644531250	10.97960472106934	9.83993148803711	9.02538585662842	9.20582675933838	9.18655586242676	8.15855884552002	7.18168735504150	6.15472459793091	10.16166019439697	GBM	TCGA-08-0347-01A-01T-0301-07
14.50013256072998	10.66165637969971	11.01639556884766	11.14747619628906	10.71393203735352	9.50987243652344	9.52445316314697	9.86545658111572	8.11101913452148	7.52045631408691	6.41281080245972	11.01857948303223	GBM	TCGA-14-1453-01A-01T-0525-07
14.70660877227783	10.33091545104980	10.57238006591797	11.04811382293701	10.17963314056396	8.63401126861572	9.12074184417725	9.16263961791992	7.77720928192139	7.28458356857300	6.27543115615845	10.34227848052979	GBM	TCGA-06-0743-01A-01T-0341-07
14.76041889190674	10.00806808471680	10.07568454742432	11.43836593627930	9.86994552612305	9.53373432159424	9.06539726257324	9.43919277191162	8.70929336547852	7.65421772003174	6.20651292800903	11.24528408050537	GBM	TCGA-14-0787-01A-01T-0391-07
14.72488307952881	10.22836017608643	10.38552093505859	10.90784645080566	9.65216445922852	8.55988502502441	8.89821338653564	8.57920455932617	8.11836242675781	7.03460311889648	6.19583082199097	11.40702724456787	GBM	TCGA-27-1830-01A-01T-0599-07
